Paper ID,Journal Name,Journal Publisher
8c7cc9a2d0c55ccc5c8fc4e3bab7a38b50a0929d,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
5285363abed16530efe59f513c962c9c5008ea12,Cultural Diversity and Ethnic Minority Psychology,
d6639fb3673a9d04b82e7223b7474ff4662078b6,Population and Development Review,Population Council
6c02a9c3efae71a86ba1664127f334e34e349125,"Population, Space and Place",
d5a8c35b9e88a7df800e7ca3142c45473c780e55,Population & Development Review,
4dab603b9fa5e0a7fa8e3d7d084f5565e461f7aa,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
838d4191567520d05b4477641487cab3d66da553,Patterns of Prejudice,
f3a21c272a504ab1c746690f6407837d0b520bda,"Population, Space and Place",
2696a775f47108078823ee8895db7a2ad84b0c26,Mobilities,
06674fed5f0b26370849952e8eab2d7721329c5c,Journal of Ethnic and Migration Studies,
cf57fce22b7a37893e2b5b2cd0a81089b42ecaa4,Race and Class,SAGE Publications Ltd
a2f2871f83c61f7eafe1072ca45f77002a69ef94,Journal of Intercultural Studies,
29f306aaed1314fbc21456c294953424928c9230,International Migration,
a536198ada496a0ad6d86e11374f9a60bbaf5248,"Population, Space and Place",
78ae4ce81db7b568f6a81cfdf0b303ae84509690,Journal of International Migration and Integration,Springer Netherlandsrbk@louisiana.edu
7ebcc0f42e57ceddf5944d248ac2d8d0a8299883,Patterns of Prejudice,
edcb28c6015c151129ee591083364e29a7003491,International Migration,Blackwell Publishing Ltd
3ce8fc3a927ea2d576e3435d2da32c8bd70e50f8,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
5413d40bea2b98ef1a8ca58e1a97bc897c7c2aa7,Patterns of Prejudice,
d059481a9d8bd33175ba4577311feb3a870f6aeb,Population and Development Review,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
190034f4b455dc1398084b11b0e911e100400de0,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
bfd540880b5684e560aaf335a9a7c21bcdbb844e,Journal of Ethnic and Migration Studies,
2c3cec0fc1f87b241dc9f60cf2f99f2c0fe06cd4,"International Journal of Migration, Health and Social Care",
2bdf13f89c66c5cca5a38c9b1f31bf73dd3167a4,Population and Development Review,Blackwell Publishing Ltd
aa9039dbb37e6bd97e0fb2f6de5df85d32a644ea,Mobilities,Routledgeinfo@tandf.co.uk
f620ef152a89aef1244aa8204ade8ffd1c3613b8,Ethnic and Racial Studies,
f85612436b91f5f3500e5993dc7feada37978f26,International Journal of Intercultural Relations,
0ac15b889a025dc7d5cc913cee8fb0ae811ca92b,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
8c2aed7324bb2db16a9341d9c71ebb9ac99d1c58,Race Ethnicity and Education,
54029dae15faf9774d1c2d745087caf294d663e0,Patterns of Prejudice,
4b2e9ab8578dddae302929b9b7499a6a8993b1c4,Journal of Ethnic and Migration Studies,
3df39b671a9e157b06a3e30d55133f563872da29,"Language, Culture and Curriculum",
fbbbe159acccc5530e7cbf153e283709679dfb7a,Journal of Intercultural Studies,
6f942b30aff6d81de1de80e59dd371f43d351356,International Journal of Intercultural Relations,
18fe7b3fee4ffd3a230fbb60a8bfdc2e2960cf13,International Migration Review,
54296c502e0231d0ab0b65afa4290f872d276944,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
66383f8e6af15f8c9dd7ccc56b3b0dd3091d33ec,Journal of Refugee Studies,Oxford University Press
5f3b897022d25fdda9becf82df77acc113586a56,Refugee Survey Quarterly,
6e58f114870b8ee84d72ee7fe7001e27fa7e1e48,International Migration Review,
a75a579f9a7c9e8d08ef5ad472eaeb0a15b14fae,"Language, Culture and Curriculum",
1e9c786fc92bb4ec25aec49572f90e219803fbf3,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
42a1be0c7d678158817092a0c7705d7641709cfe,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
28ad835e1148c3bf7dc7265ada490842c1982a2f,International Migration,Blackwell Publishing Ltd
bb4c11a89831b81e6d269bef1b460c53b475d082,Citizenship Studies,Routledgeinfo@tandf.co.uk
f2042ca6ebaeac234fa15b4054608f8bac5b3398,International Migration,Blackwell Publishing Ltd
aa1e713ae19c315c7f3c01658dd94423ac77d589,Ethnicity and Health,Routledgeinfo@tandf.co.uk
c638a0181cd53b8972fafce2674fa5fb2c531706,Cultural Diversity and Ethnic Minority Psychology,
460d199dc390f0b7bd068e3c1a0fcf9020cdb07f,Journal of Ethnic and Migration Studies,
0b7ee56c6f0a3972adb2d3c23aaf7be4b698b5d2,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
ba5b5223f4d4a771cd3cab7082188ca26aa7bf63,Journal of Ethnic and Migration Studies,
4fe179b368ec2e4e6bf229b1de07fc609e78a5cf,International Migration Review,Center for Migration Studies
5110413bd5acaca03f9c079e2c741dc68fe6dadd,Journal of Ethnic and Migration Studies,
8e7f71497733a9251e14dd28350429908d15ef67,Journal of Studies in International Education,SAGE Publications Inc.claims@sagepub.com
03a8c1dfd2181e7fa15e57ca94b4cb52a4e28ffb,International Migration Review,
39c0872370f8ff6ce6584af9c5b3a8f9fa4b5247,Race & Class,
19783ef405dbd2d7ca5c61368e1c18dff01bd1ab,"International Journal of Migration, Health and Social Care",Pier Professional Ltd
d7fa40854bf96b898f9906b765a31b10e4935d1a,Global Networks,Blackwell Publishing Ltdinfo@royensoc.co.uk
d22b8aa6453d070e47c904bbcb424d3d812aa3ab,Journal of Black Studies,
6b19aaa4ebe8657e4e9f13dae8c6f093760e4c8c,International Migration,Blackwell Publishing Ltd
a02fdfa977992ccb9275d505e0251b21bbc68d8c,International Migration,
691419ec2d476aa10d720630fd644eb3685fd63b,Journal of Refugee Studies,
d13395d3de7efafd7ae335dbc7138025d76dc785,Ethnic and Racial Studies,
c4338f06cb24a90a63f6b8cdcf3eb03ad2bf32ae,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
1b0edd4230c7486d7296f2cdb74462dbe16d4fc2,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
41fc9e2ecce3e88b5f49d8aff9b8759092350b13,Journal of International Migration and Integration,Springereditorial@springerplus.com
62a6a353731a0711acf6b4ade630febab5232ef8,Citizenship Studies,Routledgeinfo@tandf.co.uk
02ef7bf008d3756619fc8b7730bde84dee0205a1,International Migration,
82d9b45c1c423e1cdd02f034d34e26ef88c9776b,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
6a928fc4b2dece05512a5fb3478c88b38b3b4bf0,"International Journal of Migration, Health and Social Care","Emerald Group Publishing Ltd.Howard HouseWagon Lane, BingleyBD16 1WA"
530f5ab17e40e8f2561cb29b721517d08274c6a8,"Language, Culture and Curriculum",
6a231a8100232ef34b92ff94559f6f73f8cf2a36,Global Networks,
ec9e0187b859ff08b61744d374e610c9e1cf53b0,International Journal of Intercultural Relations,Elsevier Ltd
6e8db759eed9b7a7ae2de194e22c727f44f91809,Race Ethnicity and Education,
95e6199bd6096a4e18d03bfa3568b50623668bb4,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
f362a1ee3806896f0f715051e259a565a663e64e,"International Journal of Migration, Health and Social Care",
dcd95ca594ecd1764903333f9b3e5debc08d5567,Refugee Survey Quarterly,
ebdf86384fecf6067b6df4fc627fdaadc0ea001b,Race and Class,
1f296fbab6870686e6e986f17480c2f44c9a3a02,International Migration,Blackwell Publishing Ltd
3451787ff1bc08cdbb51b13bc6d625fd185d0e02,Journal of Black Studies,
209d624d3962d1d8833ea97265a0f509eccc39f8,Race Ethnicity and Education,
cae88bf94f683c53237646ffade07fd7bf508274,Revue européenne des migrations internationales,
71b42fe4f01d807c1f8317e5820c86b95b3b72b6,European Journal of Migration and Law,Brill Nijhofforders@brill.nl
8e572a8ce8069cbb8fa69b30e06a8b33129d99f6,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
a02fdde56a97bc7ba5e384d34055838d927a3021,Ethnicity and Health,Routledgeinfo@tandf.co.uk
74cece29ce08fa66909a4440bf08420bad9755b3,International Migration,Blackwell Publishing Ltd
4c42fbea006c874770537fd551ab3e7a53d7291c,Refugee Survey Quarterly,Oxford University Pressjnls.cust.serv@oupjournals.org
60c1d26a93625fc367a6fded9ab004c000ea03eb,Journal of Diversity in Higher Education,
9cb8471b535b3ac7171981dd01c695e9eb135c77,International Journal of Intercultural Relations,Elsevier Ltd
6b0d4b6890c22942c37ed4de692d9c0cf28f3058,Journal of Ethnic and Migration Studies,
c4d98638be41f4932d1ccba064515277419bb7ad,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
0199fa2abd8c784175dc14f9d65fdd576a905d37,Asian and Pacific Migration Journal,Scalabrini Migration Centerclaims@sagepub.com
2ff60603ba9d84feedfead8b5905c8d313e0f8fc,Journal of Ethnic and Migration Studies,
886d19418054311812b145bbb366aa040c24f997,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
a9a5a77767395d93d4754d123613a4c9964e3baa,Journal of Intercultural Studies,
b24467c2eb190129a22430d3854d890bd767844e,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
95ad23033759c658a92a21e095bfbb8599282992,Patterns of Prejudice,
4bf94a42cfc730372a5c7db9151a2a1f833b875e,Journal of Ethnic and Migration Studies,
6d91646511f7375c9e7b7c85f5a0c17a43399fda,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
7ca796ec8802fdc10ac0a4a77ff501fdbf813660,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
350448783e64077145dfe12cb7999dbe82e53b37,International Journal of Intercultural Relations,
5664a2483c84ab49ec1cdff45f914de8c54a6202,International Journal of Intercultural Relations,
cb7dce385f1b87a92fa1081a692810355c96c206,Journal of Immigrant and Refugee Studies,
2f8298312cb712379cd5e6fe9f28d3df72415571,Race & Class,
28ecc81ff82d07a35f236f5392704b0781ef8ff6,Journal of Ethnic and Migration Studies,
b68bb440ae78905e6a3857e755e0f9d4c691ceec,Journal of Black Studies,
f7b6e8a783d3f2ba2de4c80ba899c74398066b9e,Journal of Studies in International Education,
3d8e2903242d9178892132fa211bb030bbd06df5,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
325f15aeb71ecd3df20ad8ac384e86e7a74d7ff2,Ethnicities,
c3ab770f0c8f10bd90dd170468c1d90d08dea89c,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
00120682b267b98550e62899a9fe5328f95130bc,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
d3958eb97ab03f509497fdd6bf13642f4c500769,International Migration Review,
3329a040d7d5572e8897972d3d7bb302c487d6f8,Journal of Refugee Studies,
757cdeb4876e19e370bb83787f951b92f5a1b89e,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
2e62030266c84660202a048c029181dc53703249,Journal of Intercultural Studies,
1b60e2912972e5a2acf82f5f24a117272782ce60,Citizenship Studies,Routledgeinfo@tandf.co.uk
15c7c3668fee0aa0106e25adefd1c09298a11487,International Migration Review,Blackwell Publishing Inc.info@sagepub.co.uk
06c5ccbab818eec4631246b23fce8ce85b913307,"Population, Space and Place",
c33024dc6ceaa7f787e0a40f73a009f91ddee134,International Migration,Blackwell Publishing Ltd
e575f29d5e01e9762ea67fe78ee9fe4e08118fcd,Journal of Ethnic and Migration Studies,
2a7cede7ef90d9ffffba3a96ba8a4cb3207a4936,Journal of Studies in International Education,SAGE Publications Inc.claims@sagepub.com
2d2dbc45e94522f4dfa9db21e79ae190fc5d02e8,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
8740d05307929a29d72071aa352360a5e0cd5d91,Journal of Refugee Studies,Oxford University Press
cfb544a68798e2b8f78fdc32e9598cf820b7b9aa,Journal of Ethnic and Migration Studies,
d3649df09288cfb5bf1a8affa5b17b541d5df425,International Migration Review,Center for Migration Studies
3195778c25c036a38fa82eb383561d01469ed381,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
8858acd74dde51b7bac613e7f4cee3f8f6b018c6,Ethnicity and Health,Carfax Publishing Company
d24246b610067dd53e236917ef5adc39b053e95e,Journal of Ethnic and Migration Studies,Carfax Publishing Company
e8bd93b66f7b67219a2314ebd1f4ddd13acb2975,Race and Class,
650bd15ff285ff114f1694fe3680417276d27c12,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
293b9a3826f4cce2bf89b17d9b6b7aa9b9598941,International Migration,
af353151eb9e4936de0e1f01f568cb442d69a4be,European Journal of Migration and Law,Brill Nijhofforders@brill.nl
1d8405294772fabb3683cd9f60898905bd91e907,"Language, Culture and Curriculum",
0ee4d607f02650598950ccaeea3c56b48885f322,"Language, Culture and Curriculum",
1207ae81ef7cca85e3d210f61194048fe0a1ee9b,Journal of Black Studies,
420b31ce10de781b3a2b1445f3577c085edd0dbf,Patterns of Prejudice,
614e4c6c6b075e6411b965f7574b0109225242f3,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
24b051052d97ebe16b1bc220af6c6047c34f00eb,International Migration,
2b1688ab72ad4a4db881f4443e962b522e608fa8,Refugee Survey Quarterly,
1188a3a066b2de27f977908a57bf7acecd3147b0,Population & Development Review,
4c5eb0898c765fb7829e39a2bd000ed9216ecd9b,European Journal of Migration and Law,
e0481a76fc5aa4b7ae2049d75c9cb370c82ad70c,International Migration Review,
f83acad8e889e1b891534bac9636139f09ac6927,Journal of Intercultural Studies,
f7156bec2a2bf01ce122a84ba360ac9a5f7fe37c,Ethnicities,
b533cbba356fe646f0232ccaa1eec26c6de31f86,Journal of Black Studies,
61546d0024884705c1c0b3c8c01a8ca36102c865,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
93f3828a9112b92539bcf209849daf045e5e5580,Journal of Ethnic and Migration Studies,
4b0e7a50bd7a51c3e84a397caa004af1293b0478,Ethnic and Racial Studies,
7c7e9d55e38d6cd6e854d33afb8bd8f1ad2b146e,Journal of Ethnic and Migration Studies,
8bed036d907459e178d71abba7b76d8c113e0334,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
76d50c8612c9c8880b9707f35da1ee199b7d2cd7,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
3a2970e843e97d0ef3769d1baa0564d58874706a,Population and Development Review,Population Council
58a7f2df669ed96e5f03d164ab58d5fc104b49db,International Journal of Intercultural Relations,
27fc3b1c79688a6daee4f6ac94b79fbbef73df24,Journal of Black Studies,
13de339b912127321960c7b25ed5ccda3402aecd,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
dd0050299113f82d71815925b752b0f8bb6f4ca6,Migration Letters,Transnational Press London Ltdsales@tplondon.com
47a7b88fe31bab478e9f26fd162604fc2741c369,Journal of International Migration and Integration,Springereditorial@springerplus.com
7cefd117a46e873e279526ade0371b0f1f4597f9,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
2fbe8f9413ee58f1f941379f2baf83f784cee1a3,Migration Letters,Migration Letterssales@tplondon.com
d911ddd8811f671e781d2dc423ab4887bca33ab8,Patterns of Prejudice,
df5b748792379a69f5ad98875e40bf2e676d3f6d,Citizenship Studies,Routledgeinfo@tandf.co.uk
2adfd624f6b60d8060a2e1f7674bd7b1b7d499ae,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
3ba28d6d099d8b314dea5030b91279ffc6030ec1,Cultural Diversity and Ethnic Minority Psychology,
2a83eb218097df8163eedf3b43b6c636ad976582,Journal of Ethnic and Migration Studies,
9e369e5da6b1291a69f2f63d77d482be6bc92f4d,Patterns of Prejudice,
0577888392269f1cfb8166e9cb28636d0f0f7b62,International Migration,
08d2985c4914e96780751df6f163a1cb1132c693,Comparative Migration Studies,Springer
14d77c8a899f9fe3adfa77a8ad9500c49606359e,Migration Letters,Transnational Press London Ltdsales@tplondon.com
cb566c2f61b1e863843f5728561423c07703824b,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
3596f6a2061ab5a1fcf707fd32a8e02676a268c0,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
01f67ac0e228859f237cf34a448c24a488bab482,International Migration Review,SAGE Publications Ltdinfo@sagepub.co.uk
c48cff392d7b22adcb1ba5c4b63b095fa08b7bb3,Journal of Black Studies,
18d5745ad003ac9133041cbc773ba3ce62e1d311,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
cc1eae665f752c5d9ac87dbf802d73f318c9f9a6,Journal of Black Studies,
01deb78e06d7b9993b43e384bf7982ba1374efb4,Ethnic and Racial Studies,
ff50c59857d87c11a07e81069b6e9588fdc164a5,Global Networks,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
1acf6c4f762c9e64c2108a0825e5bc5f3857163d,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
4025f330f1b8df115f28a9861cc92d2c15de1cec,Journal of Immigrant and Refugee Studies,
5cbb0d5ebd7997986b264a0ddd8747fb99ca3feb,Citizenship Studies,Routledgeinfo@tandf.co.uk
dfb8ca586455cffced9f9b1374c2e7546c597526,Population and Development Review,Population Council
853d9c329797a9e675c28edd5eea24a6a3747145,Population and Development Review,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
61fd32f8558a81b7d3a589d883f586847677ac5a,Patterns of Prejudice,
cbf7e85549756975bf5141a4ba28c0f2a4163563,Journal of Intercultural Studies,
11d1e2440f113776094febe0531ba46e22135e98,Journal of Ethnic and Migration Studies,
3ddab7fa9447670f4a4ffb6e34b30b3901b7c856,Journal of International Migration and Integration,Springer Netherlandsrbk@louisiana.edu
880276b8a7a144c1621f929649a8497f054e4bca,Identities,Routledgeaabs@uw.edu
0a19559549145c65c0fde2a62d4c276a23dd337a,Journal of Ethnic and Migration Studies,
9b7dab3d24ac6877fc91a4f69f972c8dd37e8ff1,International Journal of Intercultural Relations,
854a4f0e6f73569715259609d80b669509df7f7f,"Language, Culture and Curriculum",
47f3cdf3f064de4f982c429686a28cd31de9c24b,Ethnicity and Health,Routledgeinfo@tandf.co.uk
a3e172fa13c9aa847868c6ff5f78ad60a0b53291,Journal of Migration History,Brill Academic Publishers
0a11ba0d21e195469c531bc19ae8eef64e4f4575,Ethnic and Racial Studies,
2f37b1d5823a2349084b22a1aeee850994b27ffd,Race & Class,
ed401ae993a665c98656670b13cfe5de7f7dc7c9,Asian and Pacific Migration Journal,Scalabrini Migration Centerclaims@sagepub.com
0148ca8e54b152da63e387fb3572a787b73faec5,Population and Development Review,
ec99684d60c5a22e59c304e25b5350f504835070,Studi emigrazione,
723181163defd7c95e3ac3df8b320bc4d4c9784e,Journal of Refugee Studies,
ad94229fe8200990a8808a64619219dec6d8d615,Journal of Ethnic and Migration Studies,
13d6109438587808141e810147a367e4c75ea2da,Mobilities,
47272df2864eac425937af821909f3d09b51bb40,Journal of Ethnic and Migration Studies,
5da3fb4770f376d39cd867b3bcce9d8701d5e1bc,International Journal of Intercultural Relations,
139e15c709dbfd4d09d34e3ded5ee8467551315a,Journal of Black Studies,
225508f9d75be988c9e85d4f38cf1261a9e89712,Race Ethnicity and Education,
9e2d398cba32e615c6e87c8ad629bcf2339a6c54,Ethnicity and Health,
871477b4777daa814e74fd4762e79e9036548424,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
c761f4de369c7e94726c74e2c5e2feb1c201b7d2,Identities,
947e7ca7b1bae865317d774fed2b50f0df4d97ed,Latino Studies,
90c9b1b92e8e2c0572098a7be30250672ae2790d,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
29278b56686c215f2d5e374d12e4a4aec0065e9b,Citizenship Studies,
9a28c3cb4bf09284d3c1ab978bc196e61d0712e6,Journal of Diversity in Higher Education,
d64b8ae925b8621b24f7a236ff6ea75a240079ff,Journal of Black Studies,
c0c0133b6148d06ab68fe49147337e1445a21242,Identities,Routledgeaabs@uw.edu
eb52b9c9860ca8c65bc87157974ec6ed4eda529d,Journal of Black Studies,
32942a67c07606151a5f7d2ff1658b8951c81182,Migration Letters,Migration Letterssales@tplondon.com
8f2f4ce740a29f1fde88645bfe9a1f081890c385,Comparative Migration Studies,Springer
24a96c6b98643e7c9cdd61d4eea3917a4ddf4205,Journal of Ethnic and Migration Studies,
2fd8294952702666e18ff49bfd6fccc2cf456dfc,Patterns of Prejudice,
1ee9ca96fd8200118dbb4088059c25af0b7ed787,Journal of Black Studies,
8a9d713c49d20fb50f961852ad0c60e9eea434e0,International Migration Review,
1c1808f6c03b60b3ac1da9007f7ca2c7dccedbdd,Journal of Ethnic and Migration Studies,
